Place Name,Star Rating,Review Content,Sentiment
Bank Mandiri KCP Jakarta Cijantung,2,"terlalu lamana pelayananna (cs yang melayani hahi 1, dan bergartantian ), sudah begitu bukan mendengarkan keluhan nasabah sampai selesai pernyataan utama kasih yang diluar keluhan, bikin emosi",0
Bank Mandiri KCP Jakarta Cijantung,1,"tanggal 30 januari 2025 jam sekitar jam 1 siang suami saya memperbaiki akun mandiri nya, tetapi bagian cs nya sangat sangat jutek judes. hanya karena tidak dengar dan untuk mengulangi kata malah meninggikan suara. kalian itu kerja di bagian",0
Bank Mandiri KCP Jakarta Cijantung,3,pelayanan. costumer service menunggu antrian nya sangat lama cs nya hanya 1 yang beroperasi sedangkan antrian sangat lama,1
Bank Mandiri KCP Jakarta Cijantung,2,"datang paling awal untuk membuat rekening tapi malah dikasih antrian nomer 5, menunggu 1 selesai saja lama",0
Bank Mandiri KCP Jakarta Cijantung,5,"pelayanan cepatt, indoornya nyamann & kualitas nya terbaik!",2
Bank Mandiri KCP Jakarta Cijantung,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Cijantung,5,"pelayanan yang sangat memuaskan, dan ramah",2
Bank Mandiri KCP Jakarta Cijantung,5,"pelayanannya top , sangat ramah dan santun semuanya.",2
Bank Mandiri KCP Jakarta Cijantung,5,awesome,2
Bank Mandiri KCP Jakarta Cijantung,5,pelayanan yang baik dan tempat yang nyaman,2
Bank Mandiri KCP Jakarta Cijantung,5,layanan baik & excelent kcp .,2
Bank Mandiri KCP Jakarta Cijantung,5,ramah dan cepat,2
Bank Mandiri KCP Jakarta Cijantung,5,"pelayanan baik, petugas ramah",2
Bank Mandiri KCP Jakarta Cijantung,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Cijantung,5,kak no yang bisa di hubungan ada enggak ya .,2
Bank Mandiri KCP Jakarta Cijantung,5,sangat puas pelayanan nya baik sekalindan karyawan nya ramah ramah,2
Bank Mandiri KCP Jakarta Cijantung,5,terimakasih selalu membantu transaksi saya. ramah2 disini pelayanannya.,2
Bank Mandiri KCP Jakarta Cijantung,5,pelayanan ramah terutama security nya yang membantu. good job,2
Bank Mandiri KCP Jakarta Cijantung,1,"nyuruh rapihin uang dulu tapi dengan muka jutek, yang enggak rapi juga cuma beberapa! mana yang mengantri juga enggak ada kamu pasti ingat saya ya mba? lain kali enggak usah asem mukanya mba, ingat kamu kerja dibidang pelayanan. kalo mau jutek2 kerjanya di belakang layar saja ya",0
Bank Mandiri KCP Jakarta Cijantung,1,urus atm saja lama banget,0
Bank Mandiri KCP Jakarta Cijantung,3,"pengalaman biasa saja, tidak terlalu buruk tapi juga tidak istimewa.",1
Bank Mandiri KCP Jakarta Cijantung,1,kurang ramah pelayanan nya,0
Bank Mandiri KCP Jakarta Cijantung,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Cijantung,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Cijantung,5,oke,2
Bank Mandiri KCP Jakarta Cijantung,5,layanan baik,2
Bank Mandiri KCP Jakarta Cijantung,5,"tempatnya bagus, pelayanannya ramah dan cepat",2
Bank Mandiri KCP Jakarta Cijantung,5,pelayanannya ramah dan cepat,2
Bank Mandiri KCP Jakarta Cijantung,5,"petugasnya ramah, cantik oke pelayanan cepat",2
Bank Mandiri KCP Jakarta Cijantung,5,"tempat nya bersih, rapi dan nyaman",2
