Place Name,Star Rating,Review Content,Sentiment
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,1,tidak menghargai waktu nasabah. antrian teller saja sangat lama karena sepertinya banyak nasabah dari perusahaan yang membayarkan gaji karyawan dan tagihan lainnya secara manual dengan,0
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,pelayanan bagus,2
Bank Mandiri KC Jakarta Pasar Rebo,5,pelayanan ramah dan cepat,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sengat membantu,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,ok,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,"terima kasih bantuannya mbak eggy, pelayanannya best sekali.",2
Bank Mandiri KC Jakarta Pasar Rebo,5,mbak eggy terima kasih banyak bantuannya,2
Bank Mandiri KC Jakarta Pasar Rebo,5,pelayanannya bagus,2
Bank Mandiri KC Jakarta Pasar Rebo,5,"pelayanan oke bgt, terima kasih mbak eggy sangat helpful, sukses selalu",2
Bank Mandiri KC Jakarta Pasar Rebo,1,"kurang mengerti mengenai cara pemanggilan customer untuk ke teller, karena enggak ada kartu nomor panggilan.sepertinya yang kenal yang didahulukan.. yang cuman buka atau ganti kartu atau keperluan kecil kayanya dibelakangin ya.",0
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,baik pelayanannya,2
Bank Mandiri KC Jakarta Pasar Rebo,5,pelayanan cs dan teller sangat baik,2
Bank Mandiri KC Jakarta Pasar Rebo,5,"pelayanan di teller dan di cs nya bagus security nya ramah, baru masuk langsung di tanya keperluan nya yang bisa di bantu apa.",2
Bank Mandiri KC Jakarta Pasar Rebo,5,top banget,2
Bank Mandiri KC Jakarta Pasar Rebo,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KC Jakarta Pasar Rebo,5,"keamanan-nya dan cs nya membantu penuh sudah begitu cs nya yang sabar banget, mendengarkan saya yampaikan kendala yang saya keluhkan dan di bantu carikann solusi.",2
Bank Mandiri KC Jakarta Pasar Rebo,5,terimakasih smart branch jadi lebih cepat mau ganti kartu enggak perlu antri ke customer service,2
Bank Mandiri KC Jakarta Pasar Rebo,1,"mandiri dengan staf paling jutek yang pernah aku datengin. jangan coba2 kesini kalo enggak mau mood anda jadi jelek. satpam maupun teller jutek dan sangat menyebalkan. songong bgt. kalau customer enggak tau langsung sinis, terus apa fungsi anda semua",0
Bank Mandiri KC Jakarta Pasar Rebo,5,"pelayanan mantab, keren uye",2
Bank Mandiri KC Jakarta Pasar Rebo,5,tempatnya nyaman dan pelayanan nya oke banget ramah lagi,2
