Place Name,Star Rating,Review Content,Sentiment
Bank Mandiri KCP Jakarta Matraman,1,"mengantri di teller buat tuker duit pecahan kecil kurang lebih 45 menit ternyata kosong semua, ya mending antrinya duduk, ini berdiri coy, next untuk layanan yang begini dikasih loket sendiri lah, atau antriannya dikasih tempat duduk lah, masa berdiri, kayak mau antri bansos, padahal kita nasabah",0
Bank Mandiri KCP Jakarta Matraman,5,"cs a/n rika ayu lestari sangat ramah, lugas dan cantik :-)",2
Bank Mandiri KCP Jakarta Matraman,5,"bagus oke cekatan, sangat membantu dari satpam sampai cs.. terimakasih mandiri",2
Bank Mandiri KCP Jakarta Matraman,5,"lokasi strategis, mudah dijangkau, pelayanan baik,",2
Bank Mandiri KCP Jakarta Matraman,5,"pelayanan baik, cepat, dan informatif. terimakasih",2
Bank Mandiri KCP Jakarta Matraman,5,pelayanannya oke,2
Bank Mandiri KCP Jakarta Matraman,5,tellernya ramah,2
Bank Mandiri KCP Jakarta Matraman,5,pelayanannya baik dan ramah,2
Bank Mandiri KCP Jakarta Matraman,5,pelayanannya baik,2
Bank Mandiri KCP Jakarta Matraman,5,terima kasih banyak untuk bantuannya dan atensinya,2
Bank Mandiri KCP Jakarta Matraman,5,"pelayanan nya ramah, cepat dan nyaman",2
Bank Mandiri KCP Jakarta Matraman,5,"cs sangat ramah, pelayanan terbaik dan sangat cepat untuk pelayanannya, teller juga jarang antri",2
Bank Mandiri KCP Jakarta Matraman,5,"pelayanan baik, cepat dan ramah.",2
Bank Mandiri KCP Jakarta Matraman,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Matraman,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Matraman,5,pelayanan cepat semoga makin lebih baik kedepannya,2
Bank Mandiri KCP Jakarta Matraman,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Matraman,5,"stafnya ramah2, pelayanan baik. tempatnya nyaman",2
Bank Mandiri KCP Jakarta Matraman,5,saya sangat puas dengan pelayanan yang diberikam,2
Bank Mandiri KCP Jakarta Matraman,5,"parkir cukup luas, layanan ramah dan mushallah bersih. good job",2
Bank Mandiri KCP Jakarta Matraman,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Matraman,5,good,2
Bank Mandiri KCP Jakarta Matraman,5,"pelayanannya asik, siapa lagi kalo bukan kafa",2
Bank Mandiri KCP Jakarta Matraman,5,"pelayanan baik dan ramah, tellernya juga cantik2.",2
Bank Mandiri KCP Jakarta Matraman,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Matraman,5,sangat puas dengan pelayanan yang diberikan.,2
