Place Name,Star Rating,Review Content,Sentiment
Bank Mandiri KCP Jakarta Semper Barat,5,pelayanan cs di cabang semper barat sangat baik dan memuaskan. terus di tingkatkan ya,2
Bank Mandiri KCP Jakarta Semper Barat,2,parkir mobil motor ada berbayar model antriannya berdiri melingkar seperti ular antri lama karena telernya cuma 1,0
Bank Mandiri KCP Jakarta Semper Barat,1,pelayanan cs sangat lambat. counter cs ada 3 tapi yang aktif kerja cuman 1. yang 2 sibuk sendiri,0
Bank Mandiri KCP Jakarta Semper Barat,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Semper Barat,5,terima kasih pelayanannya ramah,2
Bank Mandiri KCP Jakarta Semper Barat,1,"2x, kesini, dan 2 kali juga mendapatkan penolakan ganti kartu atm enggak bisa karena cs belum istirahat, tutup jam 3, datang jam 2.15",0
Bank Mandiri KCP Jakarta Semper Barat,5,pelayanan nya baik,2
Bank Mandiri KCP Jakarta Semper Barat,1,"pelayanan terburuk, ini perlu tim pusat selidiki kenapa antrian cs lama yang stand nya cs cuma 1 yang antri banyak, sungguh lamban penanganan nya , dan karakter karyawan nya seperti menunda pelayanan.",0
Bank Mandiri KCP Jakarta Semper Barat,5,"terima kasih untuk pelayanan, tuhan memberkati anda",2
Bank Mandiri KCP Jakarta Semper Barat,5,baik,2
Bank Mandiri KCP Jakarta Semper Barat,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Semper Barat,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Semper Barat,5,staff cepat dan ramah. bintang lima,2
Bank Mandiri KCP Jakarta Semper Barat,5,pelayanan nya ramah2,2
Bank Mandiri KCP Jakarta Semper Barat,5,pelayananya cepat dan ramah sekali,2
Bank Mandiri KCP Jakarta Semper Barat,5,sangat puas dengan pelayanan yang diberikan.,2
Bank Mandiri KCP Jakarta Semper Barat,5,pelayanan yang baik,2
Bank Mandiri KCP Jakarta Semper Barat,5,sangat puas dengan pelayanan yang diberikan.,2
